transaction_id,order_id,order_line_number,order_date,order_year,order_month,order_month_name,order_quarter,order_day_of_week,ship_date,delivery_date,customer_id,customer_full_name,customer_first_name,customer_last_name,customer_email,customer_phone,customer_city,customer_state,customer_zip,customer_region,customer_segment,customer_gender,customer_age,customer_age_group,product_id,product_name,sku,brand,category,sub_category,department,quantity_ordered,unit_list_price,discount_pct,unit_selling_price,line_total_before_tax,tax_rate_pct,tax_amount,line_total_with_tax,store_id,store_name,store_city,store_state,store_region,store_type,employee_id,employee_name,employee_job_title,promo_id,promo_name,sales_channel,payment_method,shipping_method,order_status,is_returned,cost_price,gross_profit,data_source,record_created_ts,last_modified_ts
TXN-10006996-18751,10006996,1,"August 22, 2023",2023,8,August,Q3,Tuesday,"Aug 28, 2023",2023-09-06,1286,Jonathan Wilson,Jonathan,wilson,jonathan_wilson@aol.com,3188188377,Philadelphia,PA,80126,Northeast,Bronze,NB,28,26-35,2034,Camping Tent 4-Person,SKU-2034-5579,WildCamp,Sports,  Camping ,Fitness & Outdoors,1,$189.99,31.0,131.09,131.09,5.0,6.55,137.64,3003,Parkway Pop-Up,Colorado Springs,Colorado,West,Express,4077,Larry Phillips,Sales Manager,5029,Winter Clearance,Store,Apple Pay,Express,Shipped,1,$97.31,33.78,POS,2023-08-22 00:00:00,2023-08-23 00:00:00
TXN-10007402-19845,10007402,1,"Apr 03, 2023",2023,4,April,Q2,Monday,2023-04-08,"April 14, 2023",1256,Carolyn Adams,Carolyn,Adams,carolynadams@yahoo.com,(593) 973-7882,  Raleigh ,NC,19552,South,Platinum,Prefer not to say,26,26-35,2004,USB-C Fast Charger 65W,SKU-2004-5125,ChargeTech,Electronics,Accessories,Technology,2,34.99,37.0,22.04,44.08,9.0,$3.97,$48.05,3032,Lakefront Flagship,San Diego,California,WEST,Express,4048,Tyler Mendoza,Senior Sales Associate,5023,  Flash Sale ,APP,Bank Transfer,EXPRESS,Processing,FALSE,24.58,$19.50,POS,2023-04-03 00:00:00,
TXN-10004274-11388,10004274,1,03/01/2023,2023,1,January,Q1,Tuesday,16/01/2023,2023-01-21,1365,Mr. Anna Robinson,Anna,ROBINSON,annarobinson807@gmail.com,(746) 877-5711,Charlotte,North Carolina,33230,South,Silver,,61,51-65,2069,Telescope Beginner 70mm,SKU-2069-4584,StarGaze,Toys,Educational,Toys & Games,1,89.99,36.0,57.59,$57.59,9.0,5.18,62.77,3012,South Park Pop-Up,Portland,OR,west,Flagship,4046,Betty Reyes,Account Executive,5018,Loyalty Reward,Catalog,debit card,Pickup,SHIPPED,Yes,41.11,16.48,erp,2023-01-03 00:00:00,2023-01-07 00:00:00
TXN-10000633-1722,10000633,1,"April 03, 2021",2021,4,April,Q2,Saturday,2021/04/15,04/17/2021,1587,Mrs. Donna Jackson,Donna,Jackson,donna_jackson@outlook.com,(281) 531-8873,Fort Worth,TX,22813,South,Bronze,NB,53,51-65,2039,Trekking Poles Adjustable,SKU-2039-1135,TrailBoss,Sports,Camping,Fitness & Outdoors,2,$59.99,31.0,$41.39,82.78,5.0,4.14,$86.92,3048,Highland Standard,Kansas City,MO,Midwest,Pop-Up,4038,Kevin Ross,Sales Consultant,5029,Winter Clearance,online,CREDIT CARD,Overnight,delivered,N,67.84,14.94,erp,2021-04-03 00:00:00,
TXN-10003118-8304,10003118,1,2022/04/14,2022,4,April,Q2,Thursday,04/17/2022,2022/04/26,1169,Mr. Jacob Hernandez,Jacob,Hernandez,jacob_hernandez@gmail.com,509-604-7076,Tucson,AZ,44116,West,Silver,M,33,26-35,2016,Denim Jeans Slim Fit,SKU-2016-5459,DenimCo,Clothing,Bottoms,Apparel & Sports,4,$64.99,22.0,50.69,$202.76,6.0,12.17,214.93,3039,Lakefront Pop-Up,Baltimore,MD,  Northeast ,Outlet,4017,Andrew Jones,Sales Associate,5027,  Weekend Deal ,phone,PAYPAL,Overnight Shipping,Returned,Y,,$63.36,CRM,2022-04-14 00:00:00,2022-04-15 00:00:00
TXN-10006347-17040,10006347,1,"Dec 27, 2023",2023,12,December,Q4,Wednesday,01-01-2024,"Jan 10, 2024",1039,Jose Hernandez,Jose,Hernandez,jose.hernandez745@mail.com,258.276.7655,Baltimore,MD,98878,Northeast,Bronze,female,50,36-50,2007,Portable Bluetooth Speaker,SKU-2007-6416,SoundPro,Electronics,Audio,Technology,1,59.99,28.000000000000004,43.19,43.19,10.0,4.32,47.51,3002,Downtown Hub Flagship,Jacksonville,FL,South,Outlet,4006,Gregory Mendoza,Senior Sales Associate,5001,No Promo,ONLINE,debit card,Express Shipping,PROCESSING,Y,24.14,19.05,erp,2023-12-27 00:00:00,2023-12-29 00:00:00
TXN-10003460-9158,10003460,3,2020/06/12,2020,6,June,Q2,Friday,16/06/2020,"Jun 24, 2020",1284,Ms. Justin Long,Justin,Long,justin_long@hotmail.com,292-941-5009,dallas,Texas,55182,South,Silver,M,60,51-65,2061,Action Figure Collector Series,SKU-2061-9248,HeroPlay,Toys,Action Figures,Toys & Games,2,$24.99,23.0,$19.24,38.48,9.0,$3.46,$41.94,3028,City Center Flagship,Boston,MA,Northeast,Standard,4064,Rebecca Mendoza,Sales Consultant,5006,No Promo,Catalog,PayPal,Overnight,SHIPPED,Y,25.18,$13.30,Web,2020-06-12 00:00:00,2020-06-12 00:00:00
TXN-10003045-8105,10003045,1,27/09/2021,2021,9,September,Q3,Monday,10/10/2021,13-10-2021,1216,Prof. Benjamin Sanders,Benjamin,Sanders,benjaminsanders113@yahoo.com,541-996-5476,Fort Worth,Texas,39127,South,Silver,Female,57,51-65,2054,Stapler Heavy Duty,SKU-2054-5278,BindRight,office,Accessories,Books & Office,5,19.99,0.0,19.99,99.95,8.0,8.00,107.95,3012,South Park Pop-Up,Portland,OR,west,Flagship,4077,Larry Phillips,Sales Manager,,No Promo,APP,CREDIT CARD,standard shipping,processing,N,42.70,57.25,Manual,2021-09-27 00:00:00,2021-10-02 00:00:00
TXN-10004804-12855,10004804,4,"July 21, 2022",2022,7,July,Q3,Thursday,"July 25, 2022",2022-07-29,1234,Ms. Nancy Nguyen,Nancy,Nguyen,nancy_nguyen41@aol.com,896.332.8222,Phoenix,AZ,76314,West,Silver,male,30,26-35,2051,Hardcover Notebook A5,SKU-2051-9972,PaperCraft,Office,Stationery,Books & Office,1,12.99,23.0,10.00,10.00,6.0,$0.60,$10.60,3021,Lakefront Pop-Up,Columbus,Ohio,midwest,Flagship,4044,Joshua Jackson,Regional Manager,5002,Winter Clearance,phone,paypal,Same Day,cancelled,N,,$4.28,web,2022-07-21 00:00:00,2022-07-25 00:00:00
TXN-10004433-11836,10004433,2,27/11/2024,2024,11,November,Q4,Wednesday,"Dec 04, 2024",2024-12-12,9734,William Murphy,illiam,Murphy,william_murphy517@iclod.com,+1219821517,  Los Angeles,california,59327,West,Gold,NB,37,36-50,2028,Wine Glass Set 12-Piece,SKU-2028-2259,ClearGlass,Kitchen,Drinkware,Home & Garden,2,$39.99,48.0,20.79,$41.58,8.0,$3.33,44.91,3021,Lakefront Pop-Up,Columbus,Ohio,midwest,Flagship,4073,Jennifer Martin,Sales Representative,5010,Weekend Deal,Mobile,Cash,In-Store Pickup,shipped,N,34.96,$6.62,CRM,2024-11-27 00:00:00,
TXN-10007902-21143,10007902,6,2020/05/18,2020,5,May,Q2,Monday,2020/06/01,"June 07, 2020",1180,Mrs. Andrew Ramirez,Andrew,Ramirez,andrew_ramirez266@yahoo.com,3276595881,Sacramento,California,86230,West,Gold,Male,63,51-65,2003,Laptop 15.6 inch Core i7,SKU-2003-8028,TechBook,Electronics,Computers,Technology,1,"$1,249.99",41.0,737.49,737.49,10.0,73.75,811.24,3043,Crossroads Express,Atlanta,Georgia,South,Express,4006,Gregory Mendoza,Senior Sales Associate,5014,No Promo,APP,paypal,Overnight Shipping,returned,1,645.70,91.79,erp,2020-05-18 00:00:00,2020-05-18 00:00:00
TXN-10001528-4074,10001528,1,2023-06-22,2023,6,June,Q2,Thursday,"July 05, 2023",06/07/2023,1342,Sharon Anderson,Sharon,Anderson,sharon_anderson562@mail.com,617-904-2743,atlanta,GA,34684,South,Gold,Other,23,18-25,2067,Card Game Family Fun,SKU-2067-7698,GameNight,Toys,Card Games,Toys & Games,1,$14.99,30.0,10.49,10.49,7.000000000000001,$0.73,11.22,3050,Uptown Express,Philadelphia,PA,Northeast,Flagship,4083,Steven Nelson,Customer Advisor,5021,No Promo,online,Credit Card,standard shipping,returned,Y,8.07,$2.42,Manual,2023-06-22 00:00:00,2023-06-22 00:00:00
TXN-10002040-5396,10002040,3,"September 10, 2020",2020,9,September,Q3,Thursday,2020-09-14,21/09/2020,1035,Dr. Nicholas Harris,nicholas,Harris,nicholas.harris@protonmail.com,9364438277,Dallas,TX,50562,South,Platinum,FEMALE,40,36-50,2014,Women's Winter Jacket,SKU-2014-3549,WarmWear,Clothing,Outerwear,Apparel & Sports,1,129.99,41.0,76.69,$76.69,10.0,$7.67,84.36,3024,Lakefront Outlet,San Antonio,TX,South,Pop-Up,4046,Betty Reyes,Account Executive,5014,No Promo,catalog,credit card,Standard Shipping,processing,N,47.58,,ERP,2020-09-10 00:00:00,
TXN-10006888-18483,10006888,4,24/07/2024,2024,7,July,Q3,Wednesday,,2024/07/30,1232,Barbara Campbell,Barbara,campbell,barbaracampbell@protonmail.com,516.208.6843,  El Paso ,TX,61202,South,Bronze,Female,38,36-50,2017,Sports Backpack 30L,SKU-2017-5600,PackPro,bags,Backpacks,Apparel & Sports,1,54.99,18.0,45.09,45.09,7.000000000000001,$3.16,48.25,3035,Grand Avenue Express,Milwaukee,Wisconsin,Midwest,Outlet,4041,Benjamin Gomez,Sales Manager,5024,No Promo,in-store,Apple Pay,STANDARD,processing,FALSE,20.28,24.81,ERP,2024-07-24 00:00:00,2024-07-24 00:00:00
TXN-10006438-17295,10006438,1,2021-07-20,2021,7,July,Q3,Tuesday,27/07/2021,07/29/2021,9896,Mary Ruiz,mary,Ruiz,mry_ruiz226@yahoo.com,  982.827.5454,tucson,  AZ,18973,West,Bronze,NB,29,26-35,2069,Telescope Beginner 70mm,SKU-2069-4584,StarGaze,Toys,Educational,Toys & Games,3,89.99,43.0,51.29,$153.87,5.0,7.69,161.56,3037,Grand Avenue Express,Memphis,Tennessee,south,Standard,4065,Deborah Brooks,Sales Consultant,5009,Loyalty Reward,Mobile App,CASH,Pickup,shipped,Yes,123.33,30.54,crm,2021-07-20 00:00:00,2021-07-22 00:00:00
TXN-10007678-20582,10007678,1,"November 02, 2021",2021,11,November,Q4,Tuesday,10/11/2021,2021/11/12,1211,Donna Lewis,DONNA,Lewis,donnalewis588@outlook.com,585-260-6458,Albuquerque,NM,39500,West,Platinum,Female,27,26-35,2045,Hair Dryer Professional,SKU-2045-9252,StylePro,Beauty,Hair Care,Health & Beauty,5,69.99,0.0,69.99,349.95,10.0,34.99,384.94,3017,Parkway Express,Fresno,California,West,Pop-Up,4048,Tyler Mendoza,Senior Sales Associate,,No Promo,phone,Bank Transfer,Same Day,delivered,Y,189.35,$160.60,erp,2021-11-02 00:00:00,
TXN-10003318-8793,10003318,1,2024/02/23,2024,2,February,Q1,Friday,02/26/2024,2024/03/04,1097,Dennis Jimenez,Dennis,Jimenez,dennisjimenez415@@@icloud.com,,Phoenix,Arizona,23911,West,Bronze,FEMALE,61,51-65,2055,Sticky Notes 12-Pack,SKU-2055-5955,PostIt,Office,Stationery,Books & Office,2,9.99,48.0,5.19,10.38,6.0,0.62,11.00,3037,Grand Avenue Express,Memphis,Tennessee,south,Standard,4018,Nicholas Ortiz,Store Manager,5022,No Promo,PHONE,Cash,standard shipping,DELIVERED,N,8.12,2.26,crm,2024-02-23 00:00:00,
TXN-10005691-15270,10005691,4,"May 14, 2022",2022,5,May,Q2,Saturday,2022-05-26,05-06-2022,1230,Prof. Diane Moore,Diane,Moore,diane_moore@yahoo.com,808-361-1494,Albuquerque,NM,64590,West,Bronze,Male,54,51-65,2001,Wireless Bluetooth Headphones,SKU-2001-7938,SoundPro,Electronics,Audio,Technology,2,149.99,10.0,$134.99,269.98,6.0,16.20,286.18,3026,North Gate Standard,Albuquerque,New Mexico,West,Flagship,4055,Kimberly Kim,Sales Associate,5005,Flash Sale,Online,CREDIT CARD,Same Day,Delivered,Y,133.82,136.16,Manual,2022-05-14 00:00:00,2022-05-18 00:00:00
TXN-10004532-12089,10004532,1,2020/07/24,2020,7,July,Q3,Friday,2020/07/26,"August 05, 2020",1054,Shirley Murphy,shirley,  Murphy ,shirleymurphy738@aol.com,+15887835026,San Antonio,Texas,74044,South,Silver,Non-Binary,55,51-65,2064,Remote Control Car Racing,SKU-2064-6588,SpeedKing,Toys,RC Vehicles,Toys & Games,1,49.99,0.0,$49.99,$49.99,10.0,5.00,54.99,3026,North Gate Standard,Albuquerque,New Mexico,West,Flagship,4056,Justin Scott,Senior Sales Associate,,No Promo,phone,CREDIT CARD,Free Ship,CANCELLED,TRUE,$21.10,28.89,Web,2020-07-24 00:00:00,2020-07-29 00:00:00
TXN-10001952-5156,10001952,1,24-10-2022,2022,10,October,Q4,Monday,01-11-2022,11/08/2022,1272,Prof. Patricia Nguyen,Patricia,  Nguyen ,patricia.nguyen@aol.com,(370) 748-4378,Sacramento,CA,12610,West,Silver,F,50,36-50,2049,Shampoo Argan Oil 16oz,SKU-2049-4407,StylePro,BEAUTY,Hair Care,Health & Beauty,10,$14.99,49.0,$7.64,76.40,10.0,7.64,84.04,3025,Downtown Hub Pop-Up,Colorado Springs,CO,West,Outlet,4003,Janet Torres,Regional Manager,5008,No Promo,In-Store,Credit Card,Express Shipping,SHIPPED,Y,64.00,,Web,2022-10-24 00:00:00,2022-10-26 00:00:00
TXN-10000393-1058,10000393,3,"March 29, 2024",2024,3,March,Q1,Friday,2024/04/06,2024/04/10,1529,Susan Lopez,Susan,lopez,susan_lopez114@gmail.com,332-600-5610,CHARLOTTE,NC,39919,South,Silver,FEMALE,62,51-65,2060,Whiteboard 24x36,SKU-2060-5372,WriteOn,Office,Presentation,Books & Office,1,$49.99,40.0,29.99,29.99,9.0,2.70,32.69,3046,Riverside Standard,Phoenix,AZ,West,Pop-Up,4062,Sharon Kelly,Store Manager,5025,No Promo,PHONE,apple pay,Overnight Shipping,Returned,N,21.56,$8.43,CRM,2024-03-29 00:00:00,2024-03-30 00:00:00
TXN-10000544-1455,10000544,1,11/07/2020,2020,11,November,Q4,Saturday,,2020/11/26,9805,Scott Ruiz,    Scott ,Ruiz,  scott.ruiz@aol.com,407.473.1399,  Seattle,  WA,10255,West,Bronze,Male,58,51-65,2044,Electric Toothbrush Rechargeable,SKU-2044-5710,SmileBright,health,Oral Care,Health & Beauty,2,49.99,23.0,38.49,$76.98,8.0,$6.16,83.14,3009,Midtown Outlet,Charlotte,NC,  South ,Pop-Up,4033,Kevin Castillo,Sales Consultant,5002,Winter Clearance,phone,bank transfer,Pickup,processing,Y,45.68,$31.30,pos,2020-11-07 00:00:00,
TXN-10001853-4903,10001853,1,"June 28, 2024",2024,6,June,Q2,Friday,"June 29, 2024",,1340,Scott Ruiz,  Scott ,Ruiz,scott.ruiz@aol.com,407.473.1399,Seattle,WA,10255,West,Bronze,Male,58,51-65,2047,Sunscreen SPF 50 Spray,SKU-2047-1674,SunGuard,Health,Skincare,Health & Beauty,1,$16.99,9.0,$15.46,15.46,10.0,$1.55,17.01,3043,Crossroads Express,Atlanta,Georgia,South,Express,4038,Kevin Ross,Sales Consultant,5030,Winter Clearance,phone,Bank Transfer,Standard Shipping,Processing,No,$7.23,8.23,POS,2024-06-28 00:00:00,2024-06-29 00:00:00
TXN-10004948-13239,10004948,1,2024-06-27,2024,6,June,Q2,Thursday,"July 02, 2024",,1144,Christine Williams,Christine,Williams,christinewilliams@yahoo.com,955.894.7586,Cleveland,OH,15975,Midwest,Silver,male,62,51-65,2047,Sunscreen SPF 50 Spray,SKU-2047-1674,SunGuard,Health,Skincare,Health & Beauty,2,16.99,0.0,16.99,33.98,9.0,$3.06,37.04,3016,Uptown Pop-Up,Boston,MA,Northeast,Pop-Up,4011,Jack Brooks,Regional Manager,,No Promo,IN STORE,Bank Transfer,Express Shipping,Cancelled,1,$14.46,,POS,2024-06-27 00:00:00,2024-06-28 00:00:00
TXN-10005209-13960,10005209,5,24-08-2022,2022,8,August,Q3,Wednesday,"August 26, 2022","Aug 30, 2022",1260,Karen Anderson,  Karen ,Anderson,karen.anderson@outlook.com,,San Diego,California,42013,West,Bronze,Non-Binary,45,36-50,2029,Knife Set 15-Piece,SKU-2029-3026,BladeEdge,Kitchen,Cutlery,Home & Garden,1,149.99,49.0,76.49,76.49,6.0,$4.59,81.08,3046,Riverside Standard,Phoenix,AZ,West,Pop-Up,4020,Maria Thomas,Senior Sales Associate,5019,No Promo,online,bank transfer,Free Shipping,Shipped,Y,81.61,-5.12,CRM,2022-08-24 00:00:00,2022-08-27 00:00:00
TXN-10000866-2355,10000866,4,"August 05, 2023",2023,8,August,Q3,Saturday,"Aug 06, 2023",08/09/2023,9201,Lisa Kelly,  Lisa,Kelly,  lisakelly@outlook.com,+1473623001,cleveland,  OH,74631,Midwest,Silver,MALE,45,36-50,2032,Resistance Bands Set 5-Pack,SKU-2032-9326,StrongBand,Sports,Exercise,Fitness & Outdoors,1,$24.99,40.0,14.99,$14.99,5.0,0.75,15.74,3012,South Park Pop-Up,Portland,OR,west,Flagship,4032,Dennis Bailey,Store Manager,5025,No Promo,Web,credit card,Overnight Shipping,SHIPPED,Y,12.53,2.46,erp,2023-08-05 00:00:00,2023-08-05 00:00:00
TXN-10002301-6104,10002301,3,26-03-2020,2020,3,March,Q1,Thursday,2020-04-05,"April 14, 2020",1524,Jacob Flores,Jacob,Flores,jacob.flores@hotmail.com,434.302.8890,PORTLAND,OR,45922,West,Silver,non-binary,64,51-65,2066,Doll with Accessories,SKU-2066-6394,DreamDoll,Toys,DOLLS,Toys & Games,1,29.99,39.0,$18.29,18.29,10.0,$1.83,20.12,3014,Highland Express,Columbus,OH,MIDWEST,Express,4061,Kathleen Cruz,Sales Manager,5017,Bundle Deal,in-store,Credit Card,Express,Delivered,0,,4.18,Web,2020-03-26 00:00:00,2020-03-31 00:00:00
TXN-10003653-9687,10003653,3,09/20/2024,2024,9,September,Q3,Friday,2024/10/03,2024/10/04,9575,Karen Anderson,  Kaen ,Anderson,  karen.anderson@outlook.com,,Sa Diego,california,42013,West,Bronze,Non-Binary,45,36-50,2051,Hardcover Notebook A5,SKU-2051-9972,PaperCraft,Office,Stationery,Books & Office,2,12.99,9.0,11.82,$23.64,9.0,$2.13,25.77,3009,Midtown Outlet,Charlotte,NC,  South ,Pop-Up,4043,Frank Roberts,Sales Associate,5030,Winter Clearance,In-Store,paypal,Overnight,Returned,N,$11.44,$12.20,pos,2024-09-20 00:00:00,2024-09-25 00:00:00
TXN-10006251-16766,10006251,2,2024-08-15,2024,8,August,Q3,Thursday,"August 18, 2024","August 20, 2024",1189,Michelle Rodriguez,Michelle,Rodriguez,michellerodriguez@yahoo.com,9822978314,san antonio,TX,18523,South,Platinum,,29,26-35,2021,Stainless Steel Cookware Set 10pc,SKU-2021-9597,ChefSelect,Kitchen,Cookware,Home & Garden,1,249.99,23.0,192.49,192.49,8.0,$15.40,207.89,3021,Lakefront Pop-Up,Columbus,Ohio,midwest,Flagship,4075,Jeffrey Edwards,Regional Manager,5006,  No Promo ,In-Store,Buy Now Pay Later,Overnight Shipping,Delivered,0,135.30,57.19,POS,2024-08-15 00:00:00,2024-08-16 00:00:00
TXN-10006594-17697,10006594,2,"Jul 30, 2021",2021,7,July,Q3,Friday,2021/08/13,21/08/2021,9321,Mr. Susan Richardson,susan,Richardson,SUSAN.RICHARDSON@AOL.COM,  3279978578,  Colorado Springs,Colorao,34485,West,Silver,Other,57,51-65,2046,Multivitamin Daily 120ct,SKU-2046-2719,VitaCore,Health,Vitamins,Health & Beauty,1,24.99,48.0,$12.99,12.99,8.0,1.04,14.03,3032,Lakefront Flagship,San Diego,California,WEST,Express,4010,Jason Rogers,Sales Representative,5010,  Weekend Deal ,Catalog,apple pay,Pickup,processing,No,,$2.90,crm,2021-07-30 00:00:00,2021-07-31 00:00:00
TXN-10007253-19451,10007253,3,07/28/2022,2022,7,July,Q3,Thursday,08/09/2022,12/08/2022,1102,Ms. Lisa White,Lisa,White,,786-350-1916,Portland,Oregon,88558,West,Platinum,M,50,36-50,2021,Stainless Steel Cookware Set 10pc,SKU-2021-9597,ChefSelect,Kitchen,Cookware,Home & Garden,2,$249.99,23.0,192.49,384.98,9.0,34.65,419.63,3047,Lakefront Pop-Up,Philadelphia,PA,Northeast,Standard,4093,Susan White,Store Manager,5002,Winter Clearance,mobile,CASH,Same Day Delivery,DELIVERED,0,$270.60,114.38,Web,2022-07-28 00:00:00,2022-08-02 00:00:00
TXN-10005646-15134,10005646,3,2022/05/04,2022,5,May,Q2,Wednesday,"May 12, 2022",,1559,Prof. Katherine Phillips,Katherine,Phillips,katherinephillips859@yahoo.com,7186371563,Louisville,Kentucky,88278,South,Platinum,F,43,36-50,2010,External SSD 1TB,SKU-2010-1970,DataDrive,Electronics,storage,Technology,2,119.99,31.0,82.79,$165.58,10.0,16.56,182.14,3026,North Gate Standard,Albuquerque,New Mexico,West,Flagship,4095,Carolyn Rodriguez,Regional Manager,5029,WINTER CLEARANCE,in-store,Apple Pay,Overnight,Pending,TRUE,94.42,$71.16,pos,2022-05-04 00:00:00,2022-05-09 00:00:00
TXN-10007448-19966,10007448,2,2022/06/06,2022,6,June,Q2,Monday,2022/06/08,06/14/2022,1296,Daniel Garcia,Daniel,Garcia,daniel.garcia@outlook.com,6874022636,Seattle,Washington,11258,West,Bronze,Non-Binary,62,51-65,2070,Science Kit Chemistry,SKU-2070-2054,LearnLab,Toys,Educational,Toys & Games,1,$34.99,26.0,$25.89,$25.89,8.0,$2.07,27.96,3033,Riverside Express,Tucson,AZ,West,Outlet,4036,Steven Brown,Sales Representative,5011,Flash Sale,Mobile,Cash,Overnight Shipping,Cancelled,No,18.23,7.66,pos,2022-06-06 00:00:00,
TXN-10007890-21107,10007890,3,2022-06-27,2022,6,June,Q2,Monday,03/07/2022,10-07-2022,1170,Prof. Thomas Murphy,Thomas,Murphy,thomasmurphy652@gmail.com,387.236.8704,Portland,Oregon,15346,West,Silver,Non-Binary,30,26-35,2017,Sports Backpack 30L,SKU-2017-5600,PackPro,bags,Backpacks,Apparel & Sports,2,54.99,23.0,42.34,$84.68,6.0,5.08,$89.76,3007,Parkway Pop-Up,Philadelphia,PA,NORTHEAST,Pop-Up,4046,Betty Reyes,Account Executive,5006,no promo,Store,gift card,standard shipping,DELIVERED,1,$40.56,,ERP,2022-06-27 00:00:00,
TXN-10004502-12022,10004502,3,01/19/2023,2023,1,January,Q1,Thursday,,"Jan 23, 2023",1371,Patrick Taylor,  Patrick ,Taylor,,+13095494380,Jacksonville,Florida,63887,South,Bronze,Female,33,26-35,2050,Digital Bathroom Scale,SKU-2050-7743,HealthTrack,Health,Wellness,Health & Beauty,1,$39.99,40.0,23.99,$23.99,9.0,2.16,$26.15,3038,Midtown Express,Tucson,Arizona,West,Standard,4026,Alexander Ross,Sales Consultant,5025,No Promo,ONLINE,PayPal,Free Ship,delivered,N,21.22,$2.77,ERP,2023-01-19 00:00:00,2023-01-20 00:00:00
TXN-10003669-9735,10003669,2,"Jun 30, 2020",2020,6,June,Q2,Tuesday,12/07/2020,07/14/2020,1081,Mrs. Catherine Rodriguez,Catherine,Rodriguez,catherine.rodriguez@yahoo.com,+15526205327,Las Vegas,Nevada,32570,West,Bronze,non-binary,23,18-25,2062,Board Game Strategy 2-6 Players,SKU-2062-6656,GameNight,toys,BOARD GAMES,Toys & Games,10,39.99,31.0,$27.59,275.90,8.0,$22.07,$297.97,3044,City Center Express,Fresno,California,WEST,Pop-Up,4019,Matthew Castillo,Senior Sales Associate,5029,Winter Clearance,phone,Credit Card,Same Day Delivery,returned,1,,83.00,pos,2020-06-30 00:00:00,2020-07-02 00:00:00
TXN-10003088-8224,10003088,5,2021/06/16,2021,6,June,Q2,Wednesday,2021/06/18,2021/06/24,1528,Dr. Nancy Lee,Nancy,lee,nancy.lee269@gmail.com,+13983892093,  Seattle ,WA,90546,West,Gold,FEMALE,64,51-65,2064,Remote Control Car Racing,SKU-2064-6588,SpeedKing,Toys,RC Vehicles,Toys & Games,1,49.99,38.0,30.99,30.99,9.0,$2.79,33.78,3036,Riverside Pop-Up,Chicago,Illinois,Midwest,Standard,4006,Gregory Mendoza,Senior Sales Associate,5028,Winter Clearance,Web,gift card,Pickup,cancelled,Yes,,9.89,erp,2021-06-16 00:00:00,2021-06-18 00:00:00
TXN-10005922-15886,10005922,4,04/03/2024,2024,3,March,Q1,Monday,2024/03/13,,1049,Prof. Cynthia Long,Cynthia,Long,cynthia_long@aol.com,+13366893509,el paso,TX,81989,South,Silver,Other,35,26-35,2009,Noise Cancelling Earbuds,SKU-2009-2763,SoundPro,electronics,Audio,Technology,2,$129.99,43.0,74.09,$148.18,9.0,13.34,161.52,3037,Grand Avenue Express,Memphis,Tennessee,south,Standard,4079,Joshua Hall,Customer Advisor,5009,  Loyalty Reward ,catalog,Bank Transfer,Express,processing,FALSE,,$3.32,crm,2024-03-04 00:00:00,2024-03-07 00:00:00
TXN-10003400-9002,10003400,3,2020-10-24,2020,10,October,Q4,Saturday,06-11-2020,"Nov 15, 2020",1288,Barbara Adams,Barbara,  Adams ,barbaraadams@mail.com,7844675967,Chicago,IL,59051,Midwest,Gold,Other,47,36-50,2057,Wireless Mouse Ergonomic,SKU-2057-9974,ClickEase,Office,Peripherals,Books & Office,1,39.99,40.0,23.99,23.99,8.0,1.92,25.91,3009,Midtown Outlet,Charlotte,NC,  South ,Pop-Up,4021,Katherine Wilson,Sales Associate,5013,Holiday Special,APP,CREDIT CARD,STANDARD,DELIVERED,0,$18.60,$5.39,Web,2020-10-24 00:00:00,2020-10-28 00:00:00
TXN-10004099-10893,10004099,1,12/25/2021,2021,12,December,Q4,Saturday,"Dec 28, 2021",05-01-2022,1182,Prof. Sarah Mitchell,SARAH,Mitchell,sarah_mitchell@icloud.com,6927866074,Portland,OR,89391,West,Silver,,38,36-50,2034,Camping Tent 4-Person,SKU-2034-5579,WildCamp,Sports,  Camping ,Fitness & Outdoors,1,189.99,41.0,$112.09,$112.09,7.000000000000001,7.85,119.94,3031,Midtown Standard,Tucson,Arizona,West,Flagship,4084,Donna Evans,Customer Advisor,5014,No Promo,mobile,apple pay,Express,DELIVERED,1,,14.78,crm,2021-12-25 00:00:00,2021-12-29 00:00:00
TXN-10006202-16627,10006202,4,"July 25, 2022",2022,7,July,Q3,Monday,"July 27, 2022",06-08-2022,1112,Andrew Cruz,Andrew,Cruz,andrewcruz@protonmail.com,7776459576,dallas,TX,21738,South,Silver,F,35,26-35,2025,Blender High Performance,SKU-2025-9530,BlendPro,Kitchen,Appliances,Home & Garden,1,129.99,36.0,83.19,83.19,8.0,6.66,89.85,3005,Grand Avenue Flagship,Cleveland,Ohio,Midwest,Flagship,4064,Rebecca Mendoza,Sales Consultant,5018,Loyalty Reward,ONLINE,Apple Pay,Same Day Delivery,Returned,Yes,49.21,33.98,Web,2022-07-25 00:00:00,2022-07-30 00:00:00
